,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_norm,param_batch_size,param_dropout,param_epochs,param_layer_size,param_n_layers,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc_ovr,split1_test_roc_auc_ovr,split2_test_roc_auc_ovr,mean_test_roc_auc_ovr,std_test_roc_auc_ovr,rank_test_roc_auc_ovr
10,437.3950963815053,0.8037272572293063,11.519675175348917,0.16023856170541503,0,512,0.2,20,128,5,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 128, 'n_layers': 5}",0.7104237950858472,0.7105863478699519,0.7091256076607407,0.7100452502055132,0.0006536628384326959,25,0.7082689509971356,0.7087962481871207,0.7071426312389024,0.7080692768077196,0.0006896929699984455,25,0.909273433662418,0.9099030392486128,0.9083111629620421,0.9091625452910242,0.0006545938695707112,23
11,611.3092385133108,1.1695174918943587,15.423855940500895,0.09343521365677186,0,512,0.2,20,128,7,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.2, 'epochs': 20, 'layer_size': 128, 'n_layers': 7}",0.7064008077594249,0.7069003880685991,0.7061000711494122,0.7064670889924788,0.0003300724104148061,28,0.7044873358815185,0.7052902188105705,0.7043052775681891,0.7046942774200927,0.00042789867416370513,28,0.9059285816311569,0.9056312039848624,0.9052414918163079,0.9056004258107757,0.0002813462580965433,28
12,127.94814236958821,0.5866675236440714,4.262743234634399,0.015924579927405782,0,512,0.4,20,32,2,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 32, 'n_layers': 2}",0.6995014369922569,0.701611494188966,0.6936656279342583,0.6982595197051603,0.003360651379858484,34,0.6988713889415996,0.7004694284178139,0.6930281521508316,0.6974563231700817,0.0031984325821335035,34,0.9034612308918339,0.9012901291689236,0.8976686274592497,0.9008066625066692,0.002389402804318876,32
13,185.06826814015707,0.5784568501160469,5.5808060963948565,0.1237186309358087,0,512,0.4,20,32,3,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 32, 'n_layers': 3}",0.6775837211164786,0.6839185935020037,0.6845413053419546,0.6820145399868123,0.003143359074321888,41,0.6771937433923392,0.6837209092182368,0.6841681990484926,0.6816942838863561,0.0031875973817048803,41,0.8888653095182292,0.8910327201002733,0.8908563337544603,0.8902514544576543,0.000982794105452294,40
14,300.42604843775433,0.17559370264953994,8.641673485438028,0.07965739359148684,0,512,0.4,20,32,5,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 32, 'n_layers': 5}",0.5996322558228455,0.641625527323958,0.6431441561231181,0.6281339797566405,0.020163296006293345,43,0.6098746690522017,0.6427554860775393,0.6468759742108046,0.6331687097801818,0.016557049972578532,43,0.8628095086986451,0.8694023452576278,0.8752172012544219,0.869143018403565,0.005068737282111345,43
15,414.98268938064575,1.0891363845978295,11.638528426488241,0.3564823962039535,0,512,0.4,20,32,7,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 32, 'n_layers': 7}",0.21249467424073254,0.20556977471323865,0.3340888164324668,0.25071775512881267,0.05901999071241152,47,0.25992843395050014,0.3281029037694334,0.38890721220965696,0.3256461833098635,0.052684013494724936,47,0.7545219199214935,0.7324793385673598,0.7772122086185084,0.7547378223691205,0.018262755837193258,47
16,132.99718928337097,1.5675111752701114,4.322920083999634,0.06119899738555417,0,512,0.4,20,64,2,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 64, 'n_layers': 2}",0.7153527030638764,0.718439863800209,0.7167344762712784,0.716842347711788,0.0012626341615175002,21,0.7135821880054578,0.7168474651317246,0.7149995707824861,0.7151430746398896,0.0013369003193076912,20,0.9124165787706964,0.914493440691332,0.9122833624033557,0.9130644606217947,0.0010119040400759208,20
17,188.26382541656494,0.6911050669989707,5.877191066741943,0.27003857109453405,0,512,0.4,20,64,3,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 64, 'n_layers': 3}",0.6996508199085593,0.7041112344144633,0.6960196079000287,0.6999272207410171,0.0033091693799112082,33,0.6981710898461149,0.7026109979081294,0.6946862871781433,0.6984894583107959,0.0032430725038628434,33,0.9019069954430126,0.9031242780102193,0.8997315874257857,0.9015876202930059,0.0014033502093816841,30
18,307.3047477404277,0.3769629608214366,8.98473310470581,0.27888237822850825,0,512,0.4,20,64,5,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 64, 'n_layers': 5}",0.6934541555686001,0.6955372645351698,0.6961663132553948,0.6950525777863882,0.0011590630592115344,36,0.6921620718009885,0.694573335200806,0.6948127933927611,0.6938494001315186,0.001197119522765798,36,0.8938460446805427,0.8956472316636382,0.8941977002611617,0.8945636588684476,0.0007795352947763646,37
19,425.4341778755188,2.221429578656078,12.869910717010498,0.3377180158319434,0,512,0.4,20,64,7,"{'batch_norm': 0, 'batch_size': 512, 'dropout': 0.4, 'epochs': 20, 'layer_size': 64, 'n_layers': 7}",0.6118883228366678,0.6800801603935288,0.4915254654271563,0.5944979828857843,0.0779531320353066,44,0.6164394083150352,0.6794377702376058,0.5339330330316763,0.6099367371947725,0.05957975431366696,44,0.8561289099342829,0.8775711812437749,0.8333352130778721,0.8556784347519767,0.018062067356961052,44
